"hhid","hhsize","adult","child","poly","boy","girl","otheradult","porl_hh","spouseabroad_hh","mealdata_hhmin","hh_kcal","hh_protein","hh_fat","hh_carb","hh_calcium","hh_iron","sampletype","AE_OECD","agehead","sexhead","maritalhead","abroadhead","lithead","noschoolhead","secondschoolhead","agworkhead","BMIhead","I_kcalhead","agespouse","sexspouse","abroadspouse","litspouse","noschoolspouse","secondschoolspouse","agworkspouse","BMIspouse","I_kcalspouse","nonfoodexp_hhwk","nonfoodexp_hhwk_pc","nonfoodexp_hhwk_AE_OECD","foodpurch_hhwk","foodprod_hhwk","foodother_hhwk","foodtot_hhwk","foodpurch_hhwk_pc","foodpurch_hhwk_AE_OECD","foodtot_hhwk_pc","foodtot_hhwk_AE_OECD","foodshare","totexp_hhwk","hhds","nofood","hungrynight","hungryday","dvcode","vcode","aeu","hhweightR2","popweightR2","hhsize_India_grp","hhsize_FAO_I","hhsize_FAO_age","hhsize_FAO_grp","hhsize_IOM_grp","hhsize_IOM_I"
1976,3,3,0,0,0,0,2,0,0,9,901.974533887448,5115.08996340998,656.853344721491,108.962267496705,8345.70003166667,10.9982354668147,3,2,45,2,3,0,0,1,0,0,18.3028037094326,270.993989028709,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.153846153846,105.717948717949,158.576923076923,275,13.3333333333333,0.0133333333333333,288.333333333333,91.6666666666667,137.5,96.1111111111111,144.166666666667,0.476200558990429,605.487179487179,9,1,0,0,30,39078387018,2.46999996900558,4702.14013671875,14106.419921875,2.21,2.2365195804264,2.63545453863054,2.58221779522415,2.65050162464484,2.0731891172846
1977,4,NA,NA,0,NA,NA,NA,0,0,0,669.313635321402,41.9824862340425,9.42684576145579,108.489294185378,252.501907788364,11.897891218922,3,NA,43,1,2,0,0,1,0,0,19.0304566442861,364.790767160487,36,2,0,0,1,0,0,18.2457991831364,163.755595492312,510,127.5,NA,439,41.6666666666667,0,480.666666666667,109.75,NA,120.166666666667,NA,0.485195154777927,990.666666666667,10,0,0,0,30,39078387018,2.53999996185303,4702.14013671875,14106.419921875,2.75,2.07259429001374,2.35886498992358,2.26172699617752,2.27218304829483,2.07853046752286
1979,4,2,2,0,1,1,0,0,0,11,732449.818238864,842.406473635886,34464.0856082845,6885.50674626813,10421.2769552762,282.278019638846,3,2.1,28,1,2,0,1,0,0,1,20.6863500662479,271730.32689565,23,2,0,1,0,0,1,19.3040166204986,251939.479145876,802.5,200.625,382.142857142857,714,28.59375,110.25,742.59375,178.5,340,185.6484375,353.616071428571,0.480614040410169,1545.09375,10,0,0,0,30,39078387018,2.91999995708466,4702.14013671875,18808.560546875,3.74,2.55747221896778,3.08154144716115,2.97785067587613,2.95996338038915,2.56870563193626
1980,3,NA,NA,0,NA,NA,NA,0,0,0,781.853966894719,30.620023740501,32.3531262138843,3547.38326839096,21961.5577686593,877.998775768935,3,NA,63,1,2,0,0,1,0,1,18.0633204721069,584.328828366821,43,2,0,0,0,0,1,21.6362010314784,197.525138527898,457,152.333333333333,NA,277,51.25,38.3466666666667,328.25,92.3333333333333,NA,109.416666666667,NA,0.418019738936644,785.25,8,0,0,0,30,39078387018,1.50999999046326,4702.14013671875,9404.2802734375,1.48,1.64993212026269,1.85167057005851,1.85167057005851,1.89605330228346,1.60867517419941
1981,4,NA,NA,0,NA,NA,NA,0,0,0,2067448.25230488,61566.0443610498,22899.5777704027,408075.961101022,173795.432445998,22699.2895901429,3,NA,55,1,2,0,1,0,0,0,19.9873326060894,1130450.15402598,46,2,0,0,1,0,1,16.463637627239,936998.098278893,2460.26923076923,615.067307692308,NA,333,326.4,0,659.4,83.25,NA,164.85,NA,0.211368562248956,3119.66923076923,11,0,0,0,30,39293940006,1.85999995470047,4702.14013671875,9404.2802734375,1.58,1.49288324020942,1.69359878316233,1.69359878316233,1.6043846535335,1.34833912665595
1982,5,3,2,0,2,0,1,0,0,10,984.688348715015,33.9700621757848,2788.80779620974,171.634342984939,361.777715511129,17.8147057231129,3,2.6,53,1,2,0,0,1,0,1,18.7968616202895,186.221064492166,43,2,0,0,1,0,0,20.5333333333333,171.572085551109,433.826923076923,86.7653846153846,166.85650887574,220,0,36.6666666666667,220,44,84.6153846153846,44,84.6153846153846,0.336480484720139,653.826923076923,10,0,0,0,30,39293940006,4.11999988555908,4702.14013671875,23510.701171875,4.33,2.95062426870166,3.6357063457432,3.71894560802138,3.68294926364362,2.90315674613245
1983,4,2,2,0,1,1,0,0,0,7,43747.321259623,971.347791614803,1034.11987515882,8284.84640663804,16642.2437551851,338.041706941319,3,2.1,35,1,2,0,0,1,0,1,18.3588482046339,11706.0326655969,28,2,0,0,1,0,1,25.7703993055556,5932.34441039926,1078.5,269.625,513.571428571429,188,44,0,232,47,89.5238095238095,58,110.47619047619,0.177031667302556,1310.5,7,0,0,0,30,39293940006,2.88999995589256,4702.14013671875,18808.560546875,3.59,2.67640958075999,2.90908581304808,2.92880411400195,2.90938127818663,2.64649959810981
1984,3,2,1,0,1,0,0,0,0,9,3631.63479923518,121.38695,59.6358,1813.17453306764,426.984416666667,42.9759571649129,3,1.8,45,1,2,0,0,1,0,1,18.4309575596973,1755.43243948178,33,2,0,0,1,0,1,20.7997461945367,1123.52477175676,610.057692307692,203.352564102564,338.92094017094,68,24.2,178.333333333333,92.2,22.6666666666667,37.7777777777778,30.7333333333333,51.2222222222222,0.131290836697027,702.257692307692,6,0,0,0,30,39293940006,2.55999994277954,4702.14013671875,14106.419921875,2.98,2.58978581057822,2.65269177729861,2.70251774799949,2.63222159525362,2.51380193630463
1985,2,2,0,0,0,0,0,0,0,13,172.320198498497,2454.06014850136,3.48677656675749,27.8792997275204,19668.7010851953,795.213009294696,3,1.5,68,1,2,0,0,1,0,0,15.5967704069655,90.0435803710515,53,2,0,0,1,0,0,22.2542683686731,82.2766181274454,366,183,244,132,0,64,132,66,88,66,88,0.265060240963855,498,6,1,1,1,30,39293940006,1.50999999046326,4702.14013671875,9404.2802734375,1.44,1.32432359879875,1.56484063382213,1.56484063382213,1.5596857726227,1.20799878587032
1986,4,1,3,0,2,1,0,0,0,0,479.582082117339,19.4518157894737,17.5383171052632,47.456154385965,570.830248859649,14210.2147974693,3,1.9,35,2,3,0,0,0,0,1,19.0443213296399,163.637009828587,NA,NA,NA,NA,NA,NA,NA,NA,NA,567.826923076923,141.956730769231,298.856275303644,157,0,106.583333333333,157,39.25,82.6315789473684,39.25,82.6315789473684,0.216603433180335,724.826923076923,8,0,1,0,30,39293940006,3.09999996423721,4702.14013671875,18808.560546875,3,2.27171587832812,2.4277999488367,2.5197482170245,2.45479971006849,2.26349501825341
1987,4,2,2,0,2,0,0,1,0,9,635.10601975071,4912.05150520637,18.3076560842276,101.775263076196,39370.7594257831,6.77050605027983,3,2.1,28,1,2,0,0,1,0,1,22.6268391352521,88.3004339364724,23,2,0,1,0,0,0,18.1422268742307,79.4703905428251,295.480769230769,73.8701923076923,140.705128205128,115,25,137.8,140,28.75,54.7619047619048,35,66.6666666666667,0.321483771251932,435.480769230769,11,0,0,0,30,39293940006,2.75999996066093,4702.14013671875,18808.560546875,3.43,2.33013216563159,2.7006721603625,2.76753702593316,2.72837676832515,2.33197992307195
1988,1,1,0,0,0,0,0,0,0,12,439.961873804971,7.83897402597403,12.4490090909091,70.0435727272727,138.34134025974,3.73165714285714,3,1,61,2,3,0,0,1,0,1,26.4532919551032,439.961873804971,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.153846153846,171.153846153846,171.153846153846,63,20.9,33.0666666666667,83.9,63,63,83.9,83.9,0.328950146273788,255.053846153846,6,0,0,0,30,39293940006,0.610000014305115,4702.14013671875,4702.14013671875,0.51,0.811476077482516,0.804875953987641,0.804875953987641,0.805739250722756,0.756716144109895
1989,7,2,5,0,3,2,0,0,0,0,674.369080883988,48.1447959241921,31.6363798958019,33.8459544684668,677.967813839928,19961.284136626,3,3,53,1,2,0,0,1,0,1,18.905680017949,210.622612642371,48,2,0,0,1,0,1,19.1582573784722,172.291982810644,926.423076923077,132.346153846154,308.807692307692,349,33.3333333333333,0,382.333333333333,49.8571428571429,116.333333333333,54.6190476190476,127.444444444444,0.292134831460674,1308.75641025641,9,0,0,0,30,39293940006,4.6599999666214,4702.14013671875,28212.83984375,4.31,3.29024397225829,3.76278445687377,3.72934043974554,3.47477778607101,3.08656846613291
1991,6,NA,NA,0,NA,NA,NA,1,0,0,1117133.5230872,49505.5875833833,6977.62385934323,138007.565765886,1191.29964885281,29.2075237768457,3,NA,35,1,2,0,0,1,0,0,22.3539636992276,398077.345494447,28,2,0,0,1,0,1,19.9990293358147,340429.336848567,1347.69230769231,224.615384615385,NA,599,140,0,739,99.8333333333333,NA,123.166666666667,NA,0.3541490028385,2086.69230769231,11,0,0,0,30,39293940006,3.50999993085861,4702.14013671875,23510.701171875,3.68,2.83483961090581,2.99431888061544,2.9577734511365,2.90881548048519,2.75618886881926
1994,4,NA,NA,0,NA,NA,NA,0,0,0,2785.99636529181,1508.53402011718,920.399896286429,492.893966912174,12027.0332600938,33.7635190803003,3,NA,41,1,2,0,0,1,0,0,17.6955490223303,2785.99636529181,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.596153846154,89.1490384615385,NA,460,162.666666666667,72.775,622.666666666667,115,NA,155.666666666667,NA,0.635852453114261,979.262820512821,11,0,0,0,30,39293940006,1.02999997138977,4702.14013671875,4702.14013671875,0.95,0.67576869094402,0.798028000558432,0.798028000558432,0.815593458959265,0.658573606280302
1996,1,1,0,0,0,0,0,0,0,12,393.605638797149,1395.24833863636,13.580561038961,41.2579083414719,711.958284242424,23.3973850699574,3,1,55,2,3,0,0,1,0,0,15.3517949555472,393.605638797149,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.692307692308,168.692307692308,168.692307692308,395,4.4,74.2166666666667,399.4,395,395,399.4,399.4,0.703054758164979,568.092307692308,10,0,1,0,30,39293940006,0.829999983310699,4702.14013671875,4702.14013671875,0.64,0.551259629150371,0.62689954782273,0.62689954782273,0.583616215597586,0.51463293641908
1997,4,2,2,0,1,1,0,1,0,6,34023.2436318303,20.5573683417085,2798.0121721608,46.8210994813827,492.737130284757,503.32593172902,3,2.1,29,1,2,0,0,1,0,0,17.4781780930734,16924.1719670532,25,2,0,0,1,0,1,21.5013887135463,8482.52941002815,396.576923076923,99.1442307692308,188.846153846154,408,89.3833333333333,0,497.383333333333,102,194.285714285714,124.345833333333,236.849206349206,0.55638193059119,893.960256410256,6,0,0,0,30,39293940006,2.72999995946884,4702.14013671875,18808.560546875,3.43,2.45209952291545,2.95144214371206,3.00770587414486,2.92886067861888,2.43663074899527
1998,5,2,3,0,3,0,0,0,0,10,107751.266844945,8597.53435099593,1016.20474783323,15610.9598050236,4345.57201145494,286.077105874996,3,2.4,43,1,2,0,0,1,0,0,18.5021775639748,33183.6300627548,33,2,0,0,1,0,1,17.0353669030269,18430.5729542019,660.788461538462,132.157692307692,275.328525641026,966,0,7.51190476190476,966,193.2,402.5,193.2,402.5,0.593807998297732,1626.78846153846,12,0,0,0,30,39293940006,3.99999994039536,4702.14013671875,23510.701171875,4.82,3.3048601206024,4.02045748562544,4.15394468183617,4.07873896377681,3.24459964405433
1999,2,2,0,0,0,0,0,0,0,10,12452.6797103912,759.070935762785,1303.01089772772,1601.41821076003,455.682425506443,257.751636486673,3,1.5,29,1,2,0,0,1,0,0,20.2922007291966,12104.5715091998,24,2,0,0,1,0,1,23.3936245211866,348.108201191387,613.384615384615,306.692307692308,408.923076923077,458,3,12,461,229,305.333333333333,230.5,307.333333333333,0.429082838118422,1074.38461538462,10,0,0,0,30,39293940006,1.84999996423721,4702.14013671875,9404.2802734375,2,1.692913488704,1.91910286748108,1.91910286748108,1.88711413648344,1.63223847696388
2000,5,NA,NA,0,NA,NA,NA,1,0,0,170759.999305002,2878.17286334803,2822.23144644189,67362.4573879423,24772.9410676749,639.108490347964,3,NA,30,1,2,0,1,0,0,0,22.1557917119644,21843.2664164878,28,2,0,0,1,0,0,25.6766650044032,20712.2821101796,1894,378.8,NA,760,15,14.8,775,152,NA,155,NA,0.29037092544024,2669,10,0,0,0,30,39293940006,2.58999997377396,4702.14013671875,18808.560546875,3.04,2.13542819482711,2.26486141261019,2.1977160708041,2.22114476506093,2.02637730904411
2001,1,1,0,0,0,0,0,0,0,13,1141.35773493428,48.5083973717949,16.9752359615385,195.352743011944,462489.299908375,6562.0039505701,3,1,68,2,3,0,0,1,0,1,16.7474545725295,1141.35773493428,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.192307692308,346.192307692308,346.192307692308,155,25.2333333333333,12.5,180.233333333333,155,155,180.233333333333,180.233333333333,0.342371874178056,526.425641025641,10,0,0,0,30,39363569701,0.610000014305115,4702.14013671875,4702.14013671875,0.51,0.702745810311509,0.804875953987641,0.804875953987641,0.805739250722756,0.688072204225901
2002,2,2,0,0,0,0,1,0,0,9,20648.6128,522.790644571429,246.974624,4125.7926482053,359411.2870432,7994.6850187099,3,1.5,43,1,1,0,0,1,0,1,22.272071783368,149.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.461538461538,150.730769230769,200.974358974359,231,219.2,0,450.2,115.5,154,225.1,300.133333333333,0.59893978468214,751.661538461538,7,0,0,0,30,39363569701,1.85999995470047,4702.14013671875,9404.2802734375,1.63,1.80338768510087,2.03561078340166,2.03561078340166,1.95770023934278,1.5999870360142
2003,5,2,3,0,0,3,0,1,0,0,81762.9143021033,4562.54491533766,2010.86754318182,115.853107750167,511.831893376623,14.6370700848071,3,2.4,36,1,2,0,0,1,0,1,18.3583238850293,30039.1745588637,29,2,0,1,0,0,1,20.7025970554291,25719.3184368049,1392.55769230769,278.511538461538,580.232371794872,217,2.4,18.4666666666667,219.4,43.4,90.4166666666667,43.88,91.4166666666667,0.136107790574767,1611.95769230769,8,0,1,0,30,39363569701,3.22999995946884,4702.14013671875,23510.701171875,3.51,2.69295734041242,3.26979164729943,3.28041538914931,3.20467171691538,2.51271919336674
2004,5,2,3,0,1,2,0,0,0,9,281.974330668755,17.0845987951807,7.99711686746988,35.7134836947791,51.1386093172691,5.77407487809614,3,2.4,43,1,2,0,0,1,0,0,14.8638043987271,48.6162639084061,35,2,0,0,1,0,1,17.1797614378166,77.7860222534497,628.692307692308,125.738461538462,261.955128205128,185,0,17.015,185,37,77.0833333333333,37,77.0833333333333,0.227358668935527,813.692307692308,6,1,1,0,30,39363569701,3.91999995708466,4702.14013671875,23510.701171875,4.64,3.71381290171021,4.34016859305402,4.20122560369649,4.00619045581281,3.46038067145352
2005,4,3,1,0,1,0,1,0,0,6,51284.371572942,3.71805945945946,1421.28765989189,5.53903999423423,26.6708937297297,1.29783984142173,3,2.3,48,1,2,0,0,1,0,1,17.5728888921179,16650.7699912149,33,2,0,0,1,0,1,17.7807155582768,16317.7545913906,276.384615384615,69.0961538461538,120.167224080268,314,0,117.5,314,78.5,136.521739130435,78.5,136.521739130435,0.53185667752443,590.384615384615,6,1,1,1,30,39363569701,3.04999995231628,4702.14013671875,18808.560546875,3.33,2.62435641465549,3.12967180632542,3.05545497810838,3.00963853435307,2.34553144280736
2006,4,3,1,0,1,0,1,0,0,9,695.183599178426,33.6602965592412,31.0538088192113,65.5571837140936,566.527588787224,8.26429882658938,3,2.3,28,1,2,0,1,0,0,0,19.155782751869,298.606787230252,26,2,0,0,1,0,0,18.8869782584412,90.8717036494179,484.923076923077,121.230769230769,210.836120401338,340,0,16.73,340,85,147.826086956522,85,147.826086956522,0.412159641924655,824.923076923077,10,0,0,0,30,39363569701,3.20999991893768,4702.14013671875,18808.560546875,3.36,2.3497439674387,2.69423705952498,2.72765035110229,2.71692939636856,2.43209997993037
2007,2,2,0,0,0,0,0,0,0,16,2072.855722116,61.4669112512608,73.090931188691,278.12747893352,1108.76021456759,15.1233590382385,3,1.5,78,1,2,0,1,0,0,0,19.3061402235448,1637.62033460803,68,2,0,0,1,0,1,16.0356355160723,435.235387507967,1034.92307692308,517.461538461538,689.948717948718,350,16.8,352,366.8,175,233.333333333333,183.4,244.533333333333,0.261677934849416,1401.72307692308,12,0,1,0,30,39363569701,1.29000002145767,4702.14013671875,9404.2802734375,1.21,1.26017352790336,1.47414580520587,1.47414580520587,1.52807195874613,1.24131870406584
2009,2,1,1,0,1,0,0,0,0,8,63866.6771417208,71.7844938,1679.991704,71.4100359605139,357.66805856,16.661636579229,3,1.3,53,2,3,0,0,1,0,0,20.7061035691828,121.09231418738,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.807692307692,87.4038461538462,134.467455621302,517,0,14.4,517,258.5,397.692307692308,258.5,397.692307692308,0.747317507088453,691.807692307692,8,0,0,0,30,39363569701,1.63999998569489,4702.14013671875,9404.2802734375,1.61,1.69771176305637,1.79644948207364,1.92085008021007,1.80006349301129,1.54725894301054
2010,4,2,2,0,0,2,0,0,0,0,14529.0803250478,35.4135065002008,45.4973510153077,705.885264579339,5624.99600159307,204.149633751527,3,2.1,45,1,2,0,1,0,0,1,25.6058527663466,4642.22459609256,31,2,0,1,0,0,1,19.6666860905542,4548.27692878855,1089.34615384615,272.336538461538,518.736263736264,450,481,0,931,112.5,214.285714285714,232.75,443.333333333333,0.460812122827391,2020.34615384615,11,0,0,0,30,39363569701,3.04999995231628,4702.14013671875,18808.560546875,2.82,2.42804965326417,2.52777116006905,2.46062581826296,2.40438319392404,2.32917136312595
2011,4,3,1,0,0,1,1,0,0,9,574.052724090733,34839.9532662447,12.4642637823221,89.7578117767531,678442.829440853,14906.854705517,3,2.3,53,1,2,0,0,1,0,1,22.6800712660082,124.237954633316,49,2,0,0,1,0,0,32.0886873267826,133.107460601058,1205.86538461538,301.466346153846,524.289297658863,210,30,22.8166666666667,240,52.5,91.304347826087,60,104.347826086957,0.165990556626987,1445.86538461538,10,0,0,0,30,39363569701,3.58999991416931,4702.14013671875,18808.560546875,3.38,3.41177457606386,3.4406987521452,3.46344376197207,3.28830913201338,3.13665542435657
2012,7,3,4,0,2,2,1,1,0,3,1096.69226356007,55.197635156439,36.2108245130593,119.812233866099,730.634934035857,13.4882694497195,3,3.2,37,1,2,0,0,1,0,1,20.0181881821567,276.966872729073,32,2,0,0,1,0,1,19.1770433357595,125.935169145263,572.807692307692,81.8296703296703,179.002403846154,642,35.7142857142857,98.3333333333333,677.714285714286,91.7142857142857,200.625,96.8163265306122,211.785714285714,0.541945121817263,1250.52197802198,11,0,0,0,30,39363569701,4.7399999499321,4702.14013671875,32914.98046875,5.43,3.86451835050181,4.32332989426734,4.34185693817764,4.21867442913513,3.71693701154916
2013,6,NA,NA,0,NA,NA,NA,0,0,0,1321639.0404513,45503.782195103,437.629594277072,170108.239362873,34793.5783865693,14456.3348769611,3,NA,46,1,2,0,0,1,0,0,17.9939205978759,259899.63754306,37,2,0,0,1,0,0,18.5059807965211,244922.164547648,2438.80769230769,406.467948717949,NA,772,210.833333333333,37.1,982.833333333333,128.666666666667,NA,163.805555555556,NA,0.287240340517371,3421.64102564103,10,0,0,0,30,39363569701,4.29999989271164,4702.14013671875,23510.701171875,4.85,3.44864723201831,3.84311105734675,3.71495527197729,3.67363111356591,3.35660571503448
2014,6,NA,NA,0,NA,NA,NA,0,0,0,167085.554397706,7615.73302142857,6.2387,7226.92233559273,60205.5949733333,2454.81358223426,3,NA,50,1,2,0,0,1,0,0,15.7118632532101,32488.8577995539,43,2,0,0,1,0,1,23.3993002284743,49197.4132393244,727.134615384615,121.189102564103,NA,67,589,55.8333333333333,656,11.1666666666667,NA,109.333333333333,NA,0.474284999235293,1383.13461538462,7,0,0,0,30,39363569701,4.29999995231628,4702.14013671875,23510.701171875,4.27,3.62466014801866,4.04454280181396,3.95078512152461,3.89899176149982,3.46031417297367
2016,1,1,0,0,0,0,0,0,0,11,40274.7371892925,14.007325,10.604175,2895.06413333333,18036.8619333333,729.276279769128,3,1,65,2,3,0,0,1,0,1,18.4897735573411,40274.7371892925,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.692307692308,146.692307692308,146.692307692308,125,0,14.4,125,125,125,125,125,0.460079275198188,271.692307692308,6,0,0,0,30,39363569701,0.610000014305115,4702.14013671875,4702.14013671875,0.51,0.702124494499103,0.804875953987641,0.804875953987641,0.805739250722756,0.667609441682797
2017,3,3,0,0,0,0,1,0,0,9,98202.8053551929,4475.83574010628,2721.39451334792,4248.09848945862,35404.489635361,1443.31243063377,3,2,78,1,2,0,0,1,0,1,20.8076566736649,28637.4455031358,68,2,0,1,0,0,1,18.7586166704002,32739.3586875499,417.692307692308,139.230769230769,208.846153846154,75,0,46.25,75,25,37.5,25,37.5,0.152224824355972,492.692307692308,6,0,0,0,30,39363569701,2.12000000476837,4702.14013671875,14106.419921875,1.89,2.15049480089787,2.38787528926498,2.38787528926498,2.44805570400447,2.08235066121967
2018,4,2,2,0,1,1,0,0,0,10,1181.34952034591,58.3443603133332,3276.5677687603,146.557116140665,1111.35172529177,18.4851983314005,3,2.1,42,1,2,0,1,0,0,0,23.9247996298031,479.947266739093,35,2,0,1,0,0,1,21.756012974495,248.260373074917,1235.07692307692,308.769230769231,588.131868131868,615,100,20,715,153.75,292.857142857143,178.75,340.47619047619,0.366652203068912,1950.07692307692,11,0,0,0,30,39363569701,3.37000000476837,4702.14013671875,18808.560546875,3.85,3.21339337119151,3.27005134845468,3.26821019235117,3.15107301530434,3.06837852118341
2019,4,2,2,0,2,0,0,0,0,8,1959.45882746062,106.042951320346,58.0448980952381,247.738786726181,439421.332665124,9660.59211653359,3,2.1,48,1,2,0,0,1,0,1,20.6631788926945,461.525679289811,45,2,0,0,1,0,0,15.6636742421303,420.400377747428,532.442307692308,133.110576923077,253.543956043956,455,487,20,942,113.75,216.666666666667,235.5,448.571428571429,0.638885628203623,1474.44230769231,9,0,0,0,30,39363569701,3.50999999046326,4702.14013671875,18808.560546875,3.68,3.10031740405533,3.81727725598075,3.72275167661591,3.62654583754215,2.85333813345806
2020,1,1,0,0,0,0,0,0,0,13,129.843499043977,11.2949291666667,742.08142,12.7520763101003,253.947356666667,5.10574737698369,3,1,58,2,3,0,0,1,0,1,16.8603463229442,129.843499043977,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.019230769231,133.019230769231,133.019230769231,178,10,27.125,188,178,178,188,188,0.585634697178458,321.019230769231,6,0,0,0,30,39363569701,0.829999983310699,4702.14013671875,4702.14013671875,0.64,0.775283644674377,0.8955707826039,0.8955707826039,0.805739250722756,0.64986825366022
