"hhid","hhsize","adult","child","poly","boy","girl","otheradult","porl_hh","spouseabroad_hh","mealdata_hhmin","hh_kcal","hh_protein","hh_fat","hh_carb","hh_calcium","hh_iron","sampletype","AE_OECD","agehead","sexhead","maritalhead","abroadhead","lithead","noschoolhead","secondschoolhead","agworkhead","BMIhead","I_kcalhead","agespouse","sexspouse","abroadspouse","litspouse","noschoolspouse","secondschoolspouse","agworkspouse","BMIspouse","I_kcalspouse","nonfoodexp_hhwk","nonfoodexp_hhwk_pc","nonfoodexp_hhwk_AE_OECD","foodpurch_hhwk","foodprod_hhwk","foodother_hhwk","foodtot_hhwk","foodpurch_hhwk_pc","foodpurch_hhwk_AE_OECD","foodtot_hhwk_pc","foodtot_hhwk_AE_OECD","foodshare","totexp_hhwk","hhds","nofood","hungrynight","hungryday","nonag_income","""hhid""","purchase_val","curr_val","ag_purchase_val","ag_curr_val","anysaving_pastyr","anysaving_curr","total_saving","anyloan","anyloan_curr","total_loan","market_val","area_planted","agsales","store_capacity_kg","nmo_anygrain","profit_12mon","hh_lat","treated_drinkwater","negshock_no","negshock_val","posshock_no","posshock_val","prog_ct","cash_received","inkind_val","tot_othinc","visit_sixmo","health_org","num_visited_sixmo","any_advice","advice1","advice2","advice3","advice4","any_grpdiscuss","discuss_topics1","discuss_topics2","discuss_topics3","discuss_topics4","dvcode","vcode","aeu","hhweightR1","popweightR1","hhsize_India_grp","hhsize_FAO_sample","hhsize_FAO_age","hhsize_FAO_grp","hhsize_IOM_grp","hhsize_IOM_sample"
3552,3,2,1,0,1,0,0,0,0,8,7333.65722170655,324.108988611608,351.180328662933,1289.32436590317,2757.71427278447,261.885787651133,3,1.8,37,1,2,0,1,0,0,1,17.3081215905269,3010.27148227843,29,2,0,1,0,0,1,25.3032483593924,2456.96816597592,644.807692307692,214.935897435897,358.226495726496,445.899999976158,355,15.8232142857143,800.899999976158,148.633333325386,247.722222208977,266.966666658719,444.944444431199,0.553984739965615,1445.70769228385,6,0,0,0,3500,NA,NA,NA,NA,NA,0,0,0,0,0,0,2430000,220,30250,4000,11,0,1,0,NA,NA,NA,NA,NA,NA,NA,3000,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,2.42999994754791,6657.60009765625,19972.80078125,2.87,2.33048222930179,2.58178565836356,2.50756883014653,2.46269832360537,2.2017030397876
3553,5,2,3,0,1,2,0,0,0,9,6918.1553627591,299.009573327261,356.974678343467,1242.56229703258,2555.04109876149,289.268846621031,3,2.4,40,1,2,0,0,1,0,0,22.4709748008989,2519.4279726461,33,2,0,0,1,0,0,19.1359547201742,1387.439147792,421.153846153846,84.2307692307692,175.480769230769,989.200000286102,108.4,10,1097.6000002861,197.84000005722,412.166666785876,219.52000005722,457.333333452543,0.722697758335851,1518.75384643995,9,0,0,0,8500,NA,NA,NA,NA,NA,0,0,0,0,0,0,348000,49.5,28700,3000,12,48000,0,0,1,2000,NA,NA,1,1200,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,3.51999995112419,6657.60009765625,33288,4.57,2.94608605151913,3.29560501569503,3.43807835432973,3.37374321820664,2.9525346241984
3554,5,2,3,0,1,2,0,0,0,5,6100.72355801577,223.505498733932,107.864585109873,1224.81477064637,1712.0904897219,77.4074750529136,3,2.4,53,1,2,0,0,0,0,0,16.6013281971688,2263.14710211059,35,2,0,0,1,0,1,19.4790419117401,1329.28684045172,1043.26923076923,208.653846153846,434.695512820513,563.700000286102,0,0,563.700000286102,112.74000005722,234.875000119209,112.74000005722,234.875000119209,0.350784563507733,1606.96923105533,3,0,0,0,3350,NA,NA,NA,NA,NA,1,1,1550,1,1,15000,127500,NA,0,800,12,42000,1,0,1,40000,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,3.5399999320507,6657.60009765625,33288,4.42,2.46964119532407,3.50683252926458,3.53265328408015,3.36625953846486,2.36521981495359
3555,4,2,2,0,1,1,0,0,0,3,5278.28693754286,244.591548289428,225.648348972567,957.48555169338,1971.98419767901,170.234611158153,3,2.1,40,1,2,0,0,1,0,1,20.0688881793069,542.498804635433,31,2,0,0,1,0,1,23.4842228079042,821.610508469605,679.903846153846,169.975961538462,323.763736263736,798.200000286102,540,25,1338.2000002861,199.550000071526,380.095238231477,334.550000071526,637.238095374334,0.663097690758959,2018.10384643995,7,0,0,0,3000,NA,NA,NA,NA,NA,1,1,1000,1,1,10000,1463000,154.5,21240,1000,11,18000,1,0,1,2000,NA,NA,1,0,200,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,3.31000000238419,6657.60009765625,26630.400390625,3.73,3.17293388587366,3.6158055644419,3.5609956768978,3.41817822826633,2.9058142118374
3556,4,2,2,0,1,1,0,0,0,8,10689.1793543481,436.311167995186,392.437681502517,1908.23044194724,4344.12795979556,248.794088692275,3,2.1,40,1,2,0,1,0,1,0,16.641362285301,3277.87539815717,32,2,0,1,0,0,1,21.4754257592032,3105.45079235139,1836.25,459.0625,874.404761904762,1767.90000009537,917,0,2684.90000009537,441.975000023842,841.857142902556,671.225000023842,1278.52380956922,0.593853333784266,4521.15000009537,12,0,0,0,7550,NA,NA,NA,NA,NA,1,1,1500,1,0,0,3760000,183,62645,8000,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,3.05999994277954,6657.60009765625,26630.400390625,3.46,2.56921803751376,2.82522726919277,2.69707148382331,2.81277911763291,2.598734197537
3557,4,2,2,0,2,0,0,0,0,10,12315.8681678289,547.012325559778,595.569398537697,2082.50177130667,5385.73418335822,369.910160522504,3,2.1,44,1,2,1,1,0,0,0,23.9024632949102,3688.87421431907,36,2,0,1,0,0,1,22.321105643731,3200.24781063033,3902.57692307692,975.644230769231,1858.36996336996,1801.49999952316,1516.61290322581,0,3318.11290274897,450.374999880791,857.857142630078,829.528225687242,1580.05376321379,0.459528519128634,7220.68982582589,9,0,0,0,13050,NA,NA,NA,NA,NA,1,1,62000,1,1,75000,16750000,431,105510,8000,12,180350,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,3.32999992370605,6657.60009765625,26630.400390625,3.84,2.9099309885454,3.13977520829615,3.10322977881722,3.06419389252962,2.80099494923504
3558,4,2,2,0,0,2,0,0,0,6,7952.06727720155,374.301950421576,379.058317828042,1382.37513844376,3201.50476694292,284.315802762434,3,2.1,40,1,2,0,0,1,0,0,15.8627169015064,3626.63637841035,25,2,0,1,0,0,1,22.8843639371812,2276.34571831363,522.153846153846,130.538461538462,248.644688644689,1477.59999978542,1.2,20,1478.79999978542,369.399999946356,703.619047516868,369.699999946356,704.190476088297,0.739047531149455,2000.95384593927,7,0,0,0,8400,NA,NA,NA,NA,NA,1,1,14272,1,1,55000,40000,NA,NA,50,12,88000,1,0,1,50000,1,0,1,1200,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,2.81999996304512,6657.60009765625,26630.400390625,3.54,2.39379779468647,2.72964125557386,2.72580062167346,2.72989794344345,2.40711831043474
3559,5,2,3,0,1,2,0,0,0,6,10408.833220559,480.082620996133,528.585489335906,1782.56465059339,4883.69213813032,430.687562445646,3,2.4,36,1,2,0,0,0,0,0,15.9545702957475,2378.78904252141,29,2,0,0,1,0,0,19.6124184879124,3274.89743572361,542.769230769231,108.553846153846,226.153846153846,1307.00000071526,3.6,140,1310.60000071526,261.400000143051,544.583333631357,262.120000143051,546.083333631357,0.70714457672609,1853.36923148449,8,0,0,0,7700,NA,NA,NA,NA,NA,1,1,50,1,1,10000,257500,33,0,450,10,74000,0,0,1,50000,1,0,2,1200,4983.40004634857,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,3.54999998211861,6657.60009765625,33288,4.52,2.8406594901849,3.47043192165534,3.41180638362201,3.36206415647013,2.95767381962746
3560,5,4,1,0,1,0,2,1,0,14,13603.7866910399,593.879221174603,512.540977046126,2439.76319610889,6012.14712605254,350.426182251118,3,2.8,65,1,2,0,1,0,1,0,21.2628632210049,3591.10122825393,50,2,0,1,0,0,1,24.7919652343067,2313.39441126685,3961.28846153846,792.257692307692,1414.74587912088,1123.59999990463,611.933333333333,30,1735.53333323797,224.719999980927,401.285714251654,347.106666647593,619.833333299274,0.304649398517139,5696.82179477643,9,0,0,0,15000,NA,NA,NA,NA,NA,1,1,48800,1,0,0,6312000,604,118800,5000,12,130000,1,0,NA,NA,1,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,64855237101,3.77999994158745,6657.60009765625,33288,4.15,3.98902428019306,4.24829638105196,4.24829638105196,4.22038681640933,3.76594645363972
3561,4,2,2,0,0,2,0,1,0,9,3487.30051088638,208.612656382136,166.144410078523,506.237525024471,2749.72339690127,122.329146488431,2,2.1,38,1,2,0,1,0,0,1,22.3158450709296,1521.12990684176,25,2,0,1,0,0,1,20.8855459034213,1455.01152848249,1197.59615384615,299.399038461538,570.283882783883,545,814.043225953171,0,1359.04322595317,136.25,259.52380952381,339.760806488293,647.163440930081,0.531574079900093,2556.63937979932,9,0,0,0,4930,NA,NA,NA,NA,NA,1,1,110000,0,0,0,1800000,345,30506,6000,12,0,1,0,1,7010,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,2.63999998569489,5917.39990234375,23669.599609375,2.71,2.37607656480186,2.5504038620045,2.5504038620045,2.57607312444332,2.29055589645603
3562,3,2,1,0,1,0,0,0,0,10,5877.95880775813,307.699898348926,301.839724184984,898.987552135758,3712.48502104162,206.437821364512,2,1.8,48,2,2,0,1,0,0,1,21.6616904933797,1993.64415638451,62,1,0,1,0,0,0,NA,1041.87021488561,674.326923076923,224.775641025641,374.626068376068,655.5,287.2,720,942.7,218.5,364.166666666667,314.233333333333,523.722222222222,0.582983490594086,1617.02692307692,10,0,0,0,3350,NA,NA,NA,NA,NA,1,1,12000,1,1,10000,2300000,52,2100,2000,12,0,1,0,1,100000,NA,NA,1,1200,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,2.39999997615814,5917.39990234375,17752.19921875,2.5,1.92807978946088,2.85525085644378,2.85525085644378,2.8208319309472,1.72679067778154
3563,4,2,2,0,0,2,1,0,0,12,7422.24023621175,297.322827849294,368.904539069169,1303.07578271787,2664.48677884157,209.423353095127,2,2.1,40,2,2,0,1,0,1,1,16.8003262146032,2389.45000931295,NA,NA,NA,NA,NA,NA,NA,NA,NA,2581.44230769231,645.360576923077,1229.25824175824,2143.5,24,193.253225806452,2167.5,535.875,1020.71428571429,541.875,1032.14285714286,0.456417420883193,4748.94230769231,11,0,0,0,100,NA,NA,NA,NA,NA,0,0,0,0,0,0,200000,NA,0,45,12,0,1,0,1,50000,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,2.81000000238419,5917.39990234375,23669.599609375,3.24,2.38266561542399,2.79961935105468,2.80272076340539,2.68317324403177,1.73247316893515
3564,2,1,1,0,1,0,0,0,0,10,8558.77177255929,169.152827507712,745.389025486382,481.356394469271,1519.96162104053,101.443977487895,2,1.3,49,2,2,0,0,1,0,1,15.1649045782334,1342.21036094563,NA,NA,NA,NA,NA,NA,NA,NA,NA,3405.46153846154,1702.73076923077,2619.58579881657,767.5,727.45,0,1494.95,383.75,590.384615384615,747.475,1149.96153846154,0.30506621500392,4900.41153846154,9,0,0,0,1100,NA,NA,NA,NA,NA,1,1,5000,0,0,0,470000,52,12000,2000,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,1.71999996900558,5917.39990234375,11834.7998046875,1.7,1.89909634044302,2.18598100522555,2.18598100522555,2.06688540904726,1.73787387223143
3565,4,3,1,0,1,0,1,0,0,11,16129.390081407,697.046207652815,972.336679139,2237.887683452,7120.95332745772,517.564327596527,2,2.3,60,1,2,0,0,1,0,0,19.7980737045315,5629.54389194475,50,2,0,0,1,0,1,16.9493810513115,3323.03953100546,1917.23076923077,479.307692307692,833.578595317726,2816,112.25,73.7883333333333,2928.25,704,1224.34782608696,732.0625,1273.15217391304,0.604325997658405,4845.48076923077,12,0,0,0,7750,NA,NA,NA,NA,NA,1,1,300,1,1,9000,2000000,NA,11670,60,12,0,1,0,1,50000,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,3.13999998569489,5917.39990234375,23669.599609375,3.16,2.93114620876284,3.35210885408164,3.43962394320396,3.45449211727962,2.84308766268585
3566,4,2,2,0,1,1,0,0,0,10,7849.44354028897,374.165848372672,397.529007301452,1337.1853436866,3766.63732100702,314.053142688786,2,2.1,55,1,2,0,0,1,0,0,19.2677449423654,2300.24816192445,47,2,0,0,1,0,1,21.4602297810816,1856.05406473799,868.846153846154,217.211538461538,413.736263736264,457.375,662.75,4,1120.125,114.34375,217.797619047619,280.03125,533.392857142857,0.563168046873867,1988.97115384615,6,0,0,0,5200,NA,NA,NA,NA,NA,1,1,600,1,1,7000,1260000,93,9000,1600,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,3.38999998569489,5917.39990234375,23669.599609375,3.35,3.35191140495224,3.6426070558416,3.60964069243574,3.38109472699498,3.02045935037572
3567,2,2,0,0,0,0,0,0,0,9,3112.39886049249,148.602999236626,166.326777903258,528.780162197726,1468.69995278362,126.414794940146,2,1.5,45,1,2,0,1,0,0,1,17.790253279899,1745.9482852535,36,2,0,0,1,0,1,20.9012899213676,1366.45057523898,424.384615384615,212.192307692308,282.923076923077,314.5,180,13.0000000733596,494.5,157.25,209.666666666667,247.25,329.666666666667,0.538152442342305,918.884615384615,5,0,0,0,1900,NA,NA,NA,NA,NA,1,1,5000,0,0,0,950000,151,9150,600,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,1.85999995470047,5917.39990234375,11834.7998046875,1.95,1.80495730883131,2.03561078340166,2.03561078340166,1.95770023934278,1.64588704367213
3568,7,5,2,0,0,2,3,0,0,4,11525.4501089858,589.907430752679,603.410246890747,1812.2468311191,7073.44167050483,427.034219901206,2,3.6,60,1,2,0,1,0,0,1,16.0040315496858,2200.58097955937,55,2,0,0,1,0,1,20.0385211591656,1879.62881257403,1614.61538461538,230.659340659341,448.504273504274,1356.5,1593.68333340669,18.75,2950.18333340669,193.785714285714,376.805555555556,421.454761915242,819.495370390748,0.646289905786909,4564.79871802208,11,0,0,0,7000,NA,NA,NA,NA,NA,1,1,1200,1,1,5000,2182000,211,37400,4000,12,0,1,0,2,535000,NA,NA,1,0,200,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,5.02999997138977,5917.39990234375,41421.80078125,5.06,3.74946895332186,4.41561574160799,4.34403722073642,4.40722052874353,3.77828608317866
3569,7,2,5,0,3,2,0,1,0,7,13371.2533022671,552.187785337709,688.216189364489,2435.43727717326,4372.27949523802,578.453864557845,2,3,45,1,2,0,0,1,0,0,17.5705004272856,3157.678093417,40,2,0,0,1,0,1,20.9158496708704,2165.29235534942,516.923076923077,73.8461538461538,172.307692307692,203,832.4,25,1035.4,29,67.6666666666667,147.914285714286,345.133333333333,0.66700032705325,1552.32307692308,7,0,0,0,8560,NA,NA,NA,NA,NA,1,1,1200,1,1,10000,970000,98,5750,760,12,0,0,0,NA,NA,1,0,3,1200,510,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,5.02000001072884,5917.39990234375,41421.80078125,6.46,3.5588433747883,5.35929175185058,5.38968279876757,5.32183683871813,3.36580560863284
3570,7,2,5,0,2,3,0,0,0,6,9486.39529198623,377.59104813397,173.572467608689,1756.73271731504,3511.68427277744,104.561705913827,2,3,48,1,2,0,0,1,0,0,18.6360657317285,2374.8005978548,40,2,0,0,1,0,1,21.7843566534871,1781.54096739858,640.576923076923,91.510989010989,213.525641025641,2032,0,560,2032,290.285714285714,677.333333333333,290.285714285714,677.333333333333,0.760314879042123,2672.57692307692,7,0,0,0,3680,NA,NA,NA,NA,NA,1,1,1600,1,1,7000,243600,58,4500,640,12,0,1,0,NA,NA,1,0,1,1200,0,0,1,3,4,1,6,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,4.75999996066093,5917.39990234375,41421.80078125,5.8,3.13069832851769,4.27984643571054,4.26499475027701,4.15976110837434,3.03550319813789
3571,4,2,2,0,1,1,0,1,0,7,7224.26820930642,411.961173605982,390.955492626405,1043.32157858767,5090.92275160573,250.205313360265,2,2.1,25,1,2,0,1,0,0,1,19.4072988242157,2750.49506974326,23,2,0,1,0,0,1,24.5377440974835,2127.14738599754,499.903846153846,124.975961538462,238.049450549451,911,67.9198924731183,206.25,978.919892473118,227.75,433.809523809524,244.72997311828,466.152329749104,0.661958465301626,1478.82373862696,8,0,0,0,3125,NA,NA,NA,NA,NA,1,1,200,1,1,7000,1050000,128,6500,1600,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,3,3,1,10,NA,NA,NA,1,4,NA,NA,NA,40,65283901,2.77999994158745,5917.39990234375,23669.599609375,3.43,2.75121979132317,2.98278818778196,3.01620147935927,2.95049980345032,2.68010314078204
3572,8,2,6,0,3,3,0,0,0,0,8764.37893774665,330.314443170703,458.075112997605,1655.09968034768,2098.84338327109,390.689261142099,2,3.3,45,1,2,0,0,1,0,0,17.7844446329987,2385.54105921872,35,2,0,0,1,0,0,18.8323606933187,1439.68271338733,560.153846153846,70.0192307692308,169.74358974359,1084,0,310,1084,135.5,328.484848484848,135.5,328.484848484848,0.659305698512211,1644.15384615385,7,1,1,0,2400,NA,NA,NA,NA,NA,1,1,40000,1,1,240000,50000,NA,0,110,12,90000,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,4.68999996781349,5917.39990234375,47339.19921875,5.67,2.95209883342254,3.57305647939662,3.50802550237726,3.77193680869662,3.08654639475481
3573,4,2,2,0,0,2,0,0,0,12,8397.18631826983,451.211670170564,471.675352438827,1279.8028752231,5154.74053343205,322.456001088121,2,2.1,56,1,2,0,1,0,0,1,16.9687202152615,1986.61091695831,31,2,0,1,0,0,1,26.554747277695,2185.61091695831,2482.21153846154,620.552884615385,1182.00549450549,3777,1113.6,1068.1,4890.6,944.25,1798.57142857143,1222.65,2328.85714285714,0.663329040012395,7372.81153846154,10,0,0,0,4500,NA,NA,NA,NA,NA,0,0,0,1,1,270000,1335000,108,15600,2000,12,0,1,0,3,300000,NA,NA,1,1200,0,0,1,1,6,1,1,11,NA,NA,1,9,6,NA,NA,40,65283901,3.24000000953674,5917.39990234375,23669.599609375,3.58,3.27261662583626,3.41945285382212,3.38267249983516,3.07985309694295,2.9687239400707
3574,9,5,4,0,2,2,3,0,0,11,18599.0294239661,915.569743618948,994.44174975518,3057.08208530088,9359.31896521269,737.488759791484,2,4.2,50,1,2,0,1,0,0,1,22.617240769865,2891.82355778492,42,2,0,1,0,0,1,23.3913260849079,2445.8353362515,1705.51923076923,189.502136752137,406.076007326007,3578.5,242.817741935484,800,3821.31774193548,397.611111111111,852.02380952381,424.590860215054,909.837557603687,0.691411337227379,5526.83697270471,11,0,0,0,3505,NA,NA,NA,NA,NA,0,0,0,1,1,75000,1320000,207,0,1400,12,0,1,0,3,16500,NA,NA,NA,NA,NA,0,1,3,6,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,6.30999994277954,5917.39990234375,53256.59765625,7.33,5.88325472966235,6.02641213926313,6.00944836741834,6.1771074088449,5.79906076149505
3575,3,1,2,0,2,0,0,0,0,10,5911.31260441737,277.451839458351,311.941517868476,1023.76577809551,2623.68511201051,244.676909505758,2,1.6,27,2,2,1,1,0,0,1,20.1517201772931,2522.22541737838,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.730769230769,256.910256410256,481.706730769231,537.900000095367,183,10,720.900000095367,179.300000031789,336.187500059605,240.300000031789,450.562500059605,0.483296546920283,1491.63076932614,6,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,60000,NA,NA,240,12,0,1,0,1,40000,1,0,1,900,0,0,1,3,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,2.09999996423721,5917.39990234375,17752.19921875,2.9,1.97237553866267,2.05882665146276,2.03443579394659,2.02995757180698,2.02334347348873
3576,5,2,3,0,2,1,0,1,0,4,9747.4647158673,454.308418337354,491.91823092511,1686.40123408936,4823.98249538466,363.364439867687,2,2.4,35,1,2,0,0,1,0,0,19.3319303859354,2808.67174513726,23,2,0,1,0,0,1,19.6402090674776,2594.64283550095,821.384615384615,164.276923076923,342.24358974359,1504,630,0,2134,300.8,626.666666666667,426.8,889.166666666667,0.722071837584591,2955.38461538462,8,1,0,0,6150,NA,NA,NA,NA,NA,1,1,500,1,1,12000,800000,156.5,150,1230,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,3.25999996066093,5917.39990234375,29587,3.76,2.24983508629885,3.07498438660941,3.09470268756327,3.01885198730803,2.19731778723458
3577,3,1,2,0,1,1,0,0,0,0,3928.50985575778,163.99097894833,88.3774504554421,777.872454211284,1062.50497853283,60.3529856882591,2,1.6,22,2,2,0,1,0,1,0,17.7892459938659,2418.52614333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,2660.26923076923,886.75641025641,1662.66826923077,3179.5,461.05,0,3640.55,1059.83333333333,1987.1875,1213.51666666667,2275.34375,0.577789945507697,6300.81923076923,11,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,230000,NA,0,321,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,1.64000001549721,5917.39990234375,17752.19921875,1.54,0.837324144932919,0.994333035515572,0.994333035515572,1.18464841143073,0.578223901229466
3578,5,3,2,0,2,0,2,0,0,12,11502.9611699052,592.124817760709,629.587042479365,1771.62965599175,6788.2359622975,429.111660257388,2,2.6,30,2,2,0,1,0,0,1,19.4506821377916,2632.14799877278,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.48076923077,321.296153846154,617.877218934911,1373,163.26,10,1536.26,274.6,528.076923076923,307.252,590.869230769231,0.488828100313225,3142.74076923077,10,0,0,0,767,NA,NA,NA,NA,NA,0,1,300,1,1,7000,360000,104,0,800,12,0,1,0,1,4000,1,0,2,2700,0,0,1,1,4,0,NA,NA,NA,NA,1,4,6,NA,NA,40,65283901,3.57999992370605,5917.39990234375,29587,4.1,3.15989215710228,3.5588312034068,3.55569906550517,3.56521872081818,3.17865666359331
3579,6,2,4,0,3,1,0,0,0,6,11194.4428643657,501.033261448025,609.777933330474,1938.5021530672,4466.58920074675,465.580992546349,2,2.7,50,1,2,0,1,0,0,0,21.3006424140465,3166.26103761756,35,2,0,1,0,0,0,29.483653260696,2322.95161626832,4231.71153846154,705.285256410256,1567.30056980057,3098,100.35,0,3198.35,516.333333333333,1147.40740740741,533.058333333333,1184.57407407407,0.430460768520397,7430.06153846154,9,0,0,0,7076,NA,NA,NA,NA,NA,0,0,0,0,0,0,350000,42,0,240,12,70000,1,0,NA,NA,1,0,1,900,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65283901,4.35999992489815,5917.39990234375,35504.3984375,5.34,3.12865958935662,3.71178884421277,3.63989678927612,3.7079563012833,3.21445526221106
3580,4,2,2,0,1,1,1,0,0,10,9243.70991186568,488.556682867383,467.652885871588,1511.18526779279,4981.27582350859,337.844945910597,2,2.1,32,2,2,0,1,0,0,1,25.3415409319114,2726.01723041099,NA,NA,NA,NA,NA,NA,NA,NA,NA,4172.05769230769,1043.01442307692,1986.69413919414,2470,142.1,0,2612.1,617.5,1176.19047619048,653.025,1243.85714285714,0.385029375564451,6784.15769230769,11,0,0,0,0,NA,NA,NA,NA,NA,1,1,27800,0,0,0,1150000,NA,9750,300,12,0,1,0,NA,NA,1,1940,NA,NA,NA,0,1,1,4,0,NA,NA,NA,NA,1,1,4,7,NA,40,65283901,2.80000001192093,5917.39990234375,23669.599609375,3.46,2.850763031421,2.73582282437161,2.74497635482339,2.64085440229822,2.70367199481432
3581,3,2,1,0,1,0,0,0,0,9,7767.44190646649,294.214804658806,146.372710597895,1451.64835605282,2585.17716221156,84.6247790005545,2,1.8,45,1,2,0,1,0,0,0,18.0795379398775,2836.09741256383,35,2,0,1,0,1,1,20.8827713765016,2785.47844202672,2723.28846153846,907.76282051282,1512.93803418803,1866.5,424.608064516129,0,2291.10806451613,622.166666666667,1036.94444444444,763.702688172043,1272.83781362007,0.456906040958594,5014.39652605459,10,0,0,0,10625,NA,NA,NA,NA,NA,1,1,16400,1,1,30000,1818000,250,20250,2000,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,17000,1,1,4,0,NA,NA,NA,NA,1,4,1,6,7,40,65765401,2.74999994039536,5917.39990234375,17752.19921875,2.97,1.53258859065547,2.64738025205659,2.64738025205659,2.59587181311691,1.44290655640788
3582,6,3,3,0,0,3,1,1,0,0,6782.29585181977,304.132495065416,345.0191835447,1188.82542517167,2806.63125279137,284.286190545517,2,2.9,35,1,2,0,0,1,0,0,22.6031569189764,1822.72956735565,26,2,0,1,0,0,1,16.9355278257359,1274.87232108117,835.923076923077,139.320512820513,288.249336870027,765,3,30,768,127.5,263.793103448276,128,264.827586206897,0.47882595558966,1603.92307692308,7,0,0,0,6300,NA,NA,NA,NA,NA,1,1,800,1,1,8000,100000,NA,0,85,12,0,1,0,1,40000,1,0,1,1200,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65765401,3.80999997258186,5917.39990234375,35504.3984375,4.32,3.13751837129903,3.55001743519467,3.65005501822728,3.50858061273741,3.12135179611104
3583,3,2,1,0,1,0,0,1,0,2,5318.32394460666,260.53708923718,287.920717172345,869.24209964311,2925.01799524178,207.308089388707,2,1.8,29,1,2,0,0,1,0,1,14.736195111671,2565.67198778179,25,2,0,0,1,0,0,21.8008204701945,2437.74341635322,513.538461538462,171.179487179487,285.299145299145,451,290,130,741,150.333333333333,250.555555555556,247,411.666666666667,0.590655466306947,1254.53846153846,6,0,0,0,2742,NA,NA,NA,NA,NA,0,0,0,0,0,0,80000,NA,NA,40,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,65765401,2.09999996423721,5917.39990234375,17752.19921875,2.17,1.56202505404916,1.98955534708551,1.98955534708551,1.93230602039141,1.49968249487382
